label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Slab_C,897,798,101,92,DJI_0630.JPG,5472,3078
Slab_C,980,795,92,101,DJI_0630.JPG,5472,3078
Slab_C,1060,795,98,98,DJI_0630.JPG,5472,3078
Slab_C,1134,801,101,98,DJI_0630.JPG,5472,3078
Slab_C,1211,798,110,95,DJI_0630.JPG,5472,3078
Slab_C,1288,795,107,107,DJI_0630.JPG,5472,3078
Slab_C,1371,798,104,98,DJI_0630.JPG,5472,3078
Slab_C,1451,798,98,101,DJI_0630.JPG,5472,3078
Slab_C,1528,797,114,105,DJI_0630.JPG,5472,3078
Slab_C,1610,800,107,98,DJI_0630.JPG,5472,3078
Slab_C,1698,797,98,105,DJI_0630.JPG,5472,3078
Slab_C,1784,799,99,105,DJI_0630.JPG,5472,3078
Slab_C,1862,802,105,103,DJI_0630.JPG,5472,3078
Slab_C,1938,806,108,98,DJI_0630.JPG,5472,3078
Slab_C,2024,807,105,96,DJI_0630.JPG,5472,3078
Slab_C,2104,802,105,105,DJI_0630.JPG,5472,3078
Slab_C,2189,809,112,99,DJI_0630.JPG,5472,3078
Slab_C,2267,805,114,108,DJI_0630.JPG,5472,3078
Slab_C,2350,811,112,93,DJI_0630.JPG,5472,3078
Slab_C,2432,813,110,95,DJI_0630.JPG,5472,3078
Slab_C,2521,809,106,99,DJI_0630.JPG,5472,3078
Slab_C,2602,811,110,102,DJI_0630.JPG,5472,3078
Slab_C,2686,811,107,99,DJI_0630.JPG,5472,3078
Slab_C,2764,814,115,99,DJI_0630.JPG,5472,3078
Slab_C,2856,814,102,97,DJI_0630.JPG,5472,3078
Slab_C,2929,816,112,105,DJI_0630.JPG,5472,3078
Slab_C,3023,816,105,102,DJI_0630.JPG,5472,3078
Slab_C,3104,822,106,99,DJI_0630.JPG,5472,3078
Slab_C,3185,817,108,108,DJI_0630.JPG,5472,3078
Slab_C,3262,818,119,108,DJI_0630.JPG,5472,3078
Slab_C,3354,823,102,109,DJI_0630.JPG,5472,3078
Slab_C,3428,823,109,105,DJI_0630.JPG,5472,3078
Slab_C,3406,1994,113,111,DJI_0630.JPG,5472,3078
Slab_C,3331,1998,107,101,DJI_0630.JPG,5472,3078
Slab_C,3246,1996,107,101,DJI_0630.JPG,5472,3078
Slab_C,3156,1992,113,103,DJI_0630.JPG,5472,3078
Slab_C,3079,1994,111,101,DJI_0630.JPG,5472,3078
Slab_C,2996,1992,101,97,DJI_0630.JPG,5472,3078
Slab_C,2905,1990,107,99,DJI_0630.JPG,5472,3078
Slab_C,2828,1990,103,99,DJI_0630.JPG,5472,3078
Slab_C,2746,1992,99,93,DJI_0630.JPG,5472,3078
Slab_C,2661,1986,103,99,DJI_0630.JPG,5472,3078
Slab_C,2576,1986,107,93,DJI_0630.JPG,5472,3078
Slab_C,2493,1982,103,97,DJI_0630.JPG,5472,3078
Slab_C,2413,1982,101,99,DJI_0630.JPG,5472,3078
Slab_C,2326,1984,103,93,DJI_0630.JPG,5472,3078
Slab_C,2240,1975,108,104,DJI_0630.JPG,5472,3078
Slab_C,2161,1980,100,95,DJI_0630.JPG,5472,3078
Slab_C,2076,1978,104,95,DJI_0630.JPG,5472,3078
Slab_C,1993,1973,104,87,DJI_0630.JPG,5472,3078
Slab_C,1912,1975,102,102,DJI_0630.JPG,5472,3078
Slab_C,1829,1969,106,100,DJI_0630.JPG,5472,3078
Slab_C,1744,1967,108,102,DJI_0630.JPG,5472,3078
Slab_C,1668,1969,98,98,DJI_0630.JPG,5472,3078
Slab_C,1584,1967,104,97,DJI_0630.JPG,5472,3078
Slab_C,1500,1965,104,100,DJI_0630.JPG,5472,3078
Slab_C,1427,1965,104,93,DJI_0630.JPG,5472,3078
Slab_C,1340,1965,110,93,DJI_0630.JPG,5472,3078
Slab_C,1267,1961,97,95,DJI_0630.JPG,5472,3078
Slab_C,1188,1957,95,93,DJI_0630.JPG,5472,3078
Slab_C,1103,1951,102,104,DJI_0630.JPG,5472,3078
Slab_C,1025,1949,93,102,DJI_0630.JPG,5472,3078
Slab_C,944,1949,98,100,DJI_0630.JPG,5472,3078
Slab_C,861,1951,100,100,DJI_0630.JPG,5472,3078
Slab_C,784,1942,98,108,DJI_0630.JPG,5472,3078
Slab_C,707,1944,100,102,DJI_0630.JPG,5472,3078
Slab_C,631,1942,95,102,DJI_0630.JPG,5472,3078
Slab_C,547,1940,98,100,DJI_0630.JPG,5472,3078
Slab_C,469,1942,98,97,DJI_0630.JPG,5472,3078
Slab_C,382,1940,102,98,DJI_0630.JPG,5472,3078
Slab_C,299,1938,112,98,DJI_0630.JPG,5472,3078
Slab_C,224,1936,104,97,DJI_0630.JPG,5472,3078
Slab_C,143,1934,98,98,DJI_0630.JPG,5472,3078
Slab_C,60,1936,100,93,DJI_0630.JPG,5472,3078
Slab_C,0,1932,81,98,DJI_0630.JPG,5472,3078
Slab_T,0,870,454,246,DJI_0630.JPG,5472,3078
Slab_T,663,870,516,249,DJI_0630.JPG,5472,3078
Slab_T,1401,876,509,253,DJI_0630.JPG,5472,3078
Slab_T,2122,893,543,249,DJI_0630.JPG,5472,3078
Slab_T,2880,900,526,236,DJI_0630.JPG,5472,3078
Slab_T,3270,897,273,471,DJI_0630.JPG,5472,3078
Slab_T,3263,1327,277,478,DJI_0630.JPG,5472,3078
Slab_T,3266,1741,277,277,DJI_0630.JPG,5472,3078
Slab_T,2491,1754,519,260,DJI_0630.JPG,5472,3078
Slab_T,1736,1748,516,246,DJI_0630.JPG,5472,3078
Slab_T,1015,1731,492,246,DJI_0630.JPG,5472,3078
Slab_T,297,1724,499,236,DJI_0630.JPG,5472,3078
Slab_T,0,1806,75,143,DJI_0630.JPG,5472,3078
Slab_H,0,945,123,290,DJI_0630.JPG,5472,3078
Slab_H,0,1379,75,256,DJI_0630.JPG,5472,3078
Slab_H,0,1075,441,478,DJI_0630.JPG,5472,3078
Slab_H,0,1491,444,465,DJI_0630.JPG,5472,3078
Slab_H,301,870,512,485,DJI_0630.JPG,5472,3078
Slab_H,304,1293,502,458,DJI_0630.JPG,5472,3078
Slab_H,646,1071,533,478,DJI_0630.JPG,5472,3078
Slab_H,649,1502,519,471,DJI_0630.JPG,5472,3078
Slab_H,1018,870,519,478,DJI_0630.JPG,5472,3078
Slab_H,1018,1293,509,471,DJI_0630.JPG,5472,3078
Slab_H,1380,1081,526,489,DJI_0630.JPG,5472,3078
Slab_H,1373,1512,519,485,DJI_0630.JPG,5472,3078
Slab_H,1763,883,530,485,DJI_0630.JPG,5472,3078
Slab_H,1732,1310,540,478,DJI_0630.JPG,5472,3078
Slab_H,2115,1088,550,478,DJI_0630.JPG,5472,3078
Slab_H,2122,1529,530,475,DJI_0630.JPG,5472,3078
Slab_H,2504,887,533,485,DJI_0630.JPG,5472,3078
Slab_H,2494,1321,536,485,DJI_0630.JPG,5472,3078
Slab_H,2887,1102,519,492,DJI_0630.JPG,5472,3078
Slab_H,2860,1529,543,465,DJI_0630.JPG,5472,3078
Slab_C,18,940,67,113,DJI_0631.JPG,5472,3078
Slab_C,58,949,102,95,DJI_0631.JPG,5472,3078
Slab_C,142,949,100,98,DJI_0631.JPG,5472,3078
Slab_C,220,954,104,93,DJI_0631.JPG,5472,3078
Slab_C,300,952,109,95,DJI_0631.JPG,5472,3078
Slab_C,380,954,107,98,DJI_0631.JPG,5472,3078
Slab_C,466,956,102,93,DJI_0631.JPG,5472,3078
Slab_C,549,956,100,93,DJI_0631.JPG,5472,3078
Slab_C,624,958,102,98,DJI_0631.JPG,5472,3078
Slab_C,708,960,104,100,DJI_0631.JPG,5472,3078
Slab_C,788,963,100,98,DJI_0631.JPG,5472,3078
Slab_C,871,963,95,95,DJI_0631.JPG,5472,3078
Slab_C,939,965,109,93,DJI_0631.JPG,5472,3078
Slab_C,1019,960,109,98,DJI_0631.JPG,5472,3078
Slab_C,1104,963,109,95,DJI_0631.JPG,5472,3078
Slab_C,1181,967,107,91,DJI_0631.JPG,5472,3078
Slab_C,1264,965,100,98,DJI_0631.JPG,5472,3078
Slab_C,1344,967,102,95,DJI_0631.JPG,5472,3078
Slab_C,1419,972,109,93,DJI_0631.JPG,5472,3078
Slab_C,1510,967,95,95,DJI_0631.JPG,5472,3078
Slab_C,1586,965,107,100,DJI_0631.JPG,5472,3078
Slab_C,1661,969,111,100,DJI_0631.JPG,5472,3078
Slab_C,1748,969,104,93,DJI_0631.JPG,5472,3078
Slab_C,1830,972,102,95,DJI_0631.JPG,5472,3078
Slab_C,1908,969,113,93,DJI_0631.JPG,5472,3078
Slab_C,2001,967,100,98,DJI_0631.JPG,5472,3078
Slab_C,2079,972,100,98,DJI_0631.JPG,5472,3078
Slab_C,2167,969,95,100,DJI_0631.JPG,5472,3078
Slab_C,2239,974,111,98,DJI_0631.JPG,5472,3078
Slab_C,2330,976,100,95,DJI_0631.JPG,5472,3078
Slab_C,2414,976,100,100,DJI_0631.JPG,5472,3078
Slab_C,2492,974,104,104,DJI_0631.JPG,5472,3078
Slab_C,2576,980,102,102,DJI_0631.JPG,5472,3078
Slab_C,2658,980,111,98,DJI_0631.JPG,5472,3078
Slab_C,0,2104,31,102,DJI_0631.JPG,5472,3078
Slab_C,22,2104,93,102,DJI_0631.JPG,5472,3078
Slab_C,102,2106,95,93,DJI_0631.JPG,5472,3078
Slab_C,182,2109,104,89,DJI_0631.JPG,5472,3078
Slab_C,262,2111,107,89,DJI_0631.JPG,5472,3078
Slab_C,346,2115,104,91,DJI_0631.JPG,5472,3078
Slab_C,426,2111,104,95,DJI_0631.JPG,5472,3078
Slab_C,506,2120,104,89,DJI_0631.JPG,5472,3078
Slab_C,586,2118,109,87,DJI_0631.JPG,5472,3078
Slab_C,677,2120,93,82,DJI_0631.JPG,5472,3078
Slab_C,748,2124,100,84,DJI_0631.JPG,5472,3078
Slab_C,835,2122,93,93,DJI_0631.JPG,5472,3078
Slab_C,908,2126,107,87,DJI_0631.JPG,5472,3078
Slab_C,986,2126,98,100,DJI_0631.JPG,5472,3078
Slab_C,1068,2124,102,102,DJI_0631.JPG,5472,3078
Slab_C,1161,2131,93,93,DJI_0631.JPG,5472,3078
Slab_C,1233,2135,95,91,DJI_0631.JPG,5472,3078
Slab_C,1315,2138,102,93,DJI_0631.JPG,5472,3078
Slab_C,1397,2140,95,84,DJI_0631.JPG,5472,3078
Slab_C,1472,2137,104,98,DJI_0631.JPG,5472,3078
Slab_C,1557,2140,104,95,DJI_0631.JPG,5472,3078
Slab_C,1641,2146,98,93,DJI_0631.JPG,5472,3078
Slab_C,1719,2149,100,100,DJI_0631.JPG,5472,3078
Slab_C,1803,2151,104,95,DJI_0631.JPG,5472,3078
Slab_C,1885,2151,104,93,DJI_0631.JPG,5472,3078
Slab_C,1972,2149,98,104,DJI_0631.JPG,5472,3078
Slab_C,2050,2151,104,100,DJI_0631.JPG,5472,3078
Slab_C,2132,2153,107,89,DJI_0631.JPG,5472,3078
Slab_C,2223,2153,98,100,DJI_0631.JPG,5472,3078
Slab_C,2296,2160,111,100,DJI_0631.JPG,5472,3078
Slab_C,2383,2157,104,100,DJI_0631.JPG,5472,3078
Slab_C,2481,2166,84,84,DJI_0631.JPG,5472,3078
Slab_C,2549,2162,104,91,DJI_0631.JPG,5472,3078
Slab_C,2632,2166,102,89,DJI_0631.JPG,5472,3078
Slab_C,2740,976,107,107,DJI_0631.JPG,5472,3078
Slab_C,2831,978,102,107,DJI_0631.JPG,5472,3078
Slab_C,2918,978,100,98,DJI_0631.JPG,5472,3078
Slab_C,2994,983,107,98,DJI_0631.JPG,5472,3078
Slab_C,3080,985,107,98,DJI_0631.JPG,5472,3078
Slab_C,3167,987,100,95,DJI_0631.JPG,5472,3078
Slab_C,3247,987,107,98,DJI_0631.JPG,5472,3078
Slab_C,3322,987,113,100,DJI_0631.JPG,5472,3078
Slab_C,3427,989,95,100,DJI_0631.JPG,5472,3078
Slab_C,3491,992,109,104,DJI_0631.JPG,5472,3078
Slab_C,3580,989,107,104,DJI_0631.JPG,5472,3078
Slab_C,3669,996,100,95,DJI_0631.JPG,5472,3078
Slab_C,3746,992,109,95,DJI_0631.JPG,5472,3078
Slab_C,3826,994,107,104,DJI_0631.JPG,5472,3078
Slab_C,3913,996,109,102,DJI_0631.JPG,5472,3078
Slab_C,3997,1000,102,102,DJI_0631.JPG,5472,3078
Slab_C,4082,1000,98,98,DJI_0631.JPG,5472,3078
Slab_C,4160,1003,111,102,DJI_0631.JPG,5472,3078
Slab_C,4242,1000,104,102,DJI_0631.JPG,5472,3078
Slab_C,4328,1007,104,102,DJI_0631.JPG,5472,3078
Slab_C,4410,1007,100,100,DJI_0631.JPG,5472,3078
Slab_C,2712,2164,115,100,DJI_0631.JPG,5472,3078
Slab_C,2798,2164,104,98,DJI_0631.JPG,5472,3078
Slab_C,2883,2169,111,104,DJI_0631.JPG,5472,3078
Slab_C,2965,2169,109,98,DJI_0631.JPG,5472,3078
Slab_C,3049,2169,109,102,DJI_0631.JPG,5472,3078
Slab_C,3134,2171,109,107,DJI_0631.JPG,5472,3078
Slab_C,3218,2173,104,104,DJI_0631.JPG,5472,3078
Slab_C,3302,2177,107,98,DJI_0631.JPG,5472,3078
Slab_C,3387,2177,104,95,DJI_0631.JPG,5472,3078
Slab_C,3471,2175,107,98,DJI_0631.JPG,5472,3078
Slab_C,3558,2175,102,98,DJI_0631.JPG,5472,3078
Slab_C,3638,2177,104,100,DJI_0631.JPG,5472,3078
Slab_C,3720,2177,107,100,DJI_0631.JPG,5472,3078
Slab_C,3813,2182,95,95,DJI_0631.JPG,5472,3078
Slab_C,3884,2177,115,113,DJI_0631.JPG,5472,3078
Slab_C,3973,2184,113,107,DJI_0631.JPG,5472,3078
Slab_C,4055,2182,109,102,DJI_0631.JPG,5472,3078
Slab_C,4140,2189,107,95,DJI_0631.JPG,5472,3078
Slab_C,4224,2186,107,89,DJI_0631.JPG,5472,3078
Slab_C,4304,2184,109,107,DJI_0631.JPG,5472,3078
Slab_C,4395,2189,100,100,DJI_0631.JPG,5472,3078
Slab_T,4242,1078,269,471,DJI_0631.JPG,5472,3078
Slab_T,4228,1525,284,460,DJI_0631.JPG,5472,3078
Slab_T,4231,1951,284,258,DJI_0631.JPG,5472,3078
Slab_T,3871,1074,513,266,DJI_0631.JPG,5472,3078
Slab_T,3109,1072,526,247,DJI_0631.JPG,5472,3078
Slab_T,3464,1958,540,253,DJI_0631.JPG,5472,3078
Slab_T,2716,1935,522,262,DJI_0631.JPG,5472,3078
Slab_T,2336,1045,531,260,DJI_0631.JPG,5472,3078
Slab_T,1959,1931,517,253,DJI_0631.JPG,5472,3078
Slab_T,1588,1045,531,258,DJI_0631.JPG,5472,3078
Slab_T,1204,1909,524,255,DJI_0631.JPG,5472,3078
Slab_T,475,1893,531,247,DJI_0631.JPG,5472,3078
Slab_T,853,1040,531,249,DJI_0631.JPG,5472,3078
Slab_T,160,1029,491,251,DJI_0631.JPG,5472,3078
Slab_T,0,1032,304,464,DJI_0631.JPG,5472,3078
Slab_T,0,1442,278,462,DJI_0631.JPG,5472,3078
Slab_T,0,1864,264,266,DJI_0631.JPG,5472,3078
Slab_H,144,1240,504,460,DJI_0631.JPG,5472,3078
Slab_H,124,1671,520,455,DJI_0631.JPG,5472,3078
Slab_H,504,1045,506,453,DJI_0631.JPG,5472,3078
Slab_H,495,1451,506,473,DJI_0631.JPG,5472,3078
Slab_H,853,1249,515,475,DJI_0631.JPG,5472,3078
Slab_H,848,1676,517,469,DJI_0631.JPG,5472,3078
Slab_H,1230,1043,515,471,DJI_0631.JPG,5472,3078
Slab_H,1228,1473,502,469,DJI_0631.JPG,5472,3078
Slab_H,1588,1260,537,475,DJI_0631.JPG,5472,3078
Slab_H,1588,1698,520,457,DJI_0631.JPG,5472,3078
Slab_H,1970,1049,529,477,DJI_0631.JPG,5472,3078
Slab_H,1961,1471,524,493,DJI_0631.JPG,5472,3078
Slab_H,2336,1265,531,484,DJI_0631.JPG,5472,3078
Slab_H,2332,1700,531,480,DJI_0631.JPG,5472,3078
Slab_H,2723,1063,533,471,DJI_0631.JPG,5472,3078
Slab_H,2714,1491,535,486,DJI_0631.JPG,5472,3078
Slab_H,3102,1282,533,473,DJI_0631.JPG,5472,3078
Slab_H,3085,1711,544,486,DJI_0631.JPG,5472,3078
Slab_H,3478,1076,537,462,DJI_0631.JPG,5472,3078
Slab_H,3473,1500,533,484,DJI_0631.JPG,5472,3078
Slab_H,3853,1296,533,473,DJI_0631.JPG,5472,3078
Slab_H,3851,1722,537,486,DJI_0631.JPG,5472,3078
Slab_C,279,1433,73,94,DJI_0632.JPG,5472,3078
Slab_C,330,1435,99,99,DJI_0632.JPG,5472,3078
Slab_C,414,1438,94,96,DJI_0632.JPG,5472,3078
Slab_C,489,1442,103,94,DJI_0632.JPG,5472,3078
Slab_C,570,1440,99,96,DJI_0632.JPG,5472,3078
Slab_C,648,1440,110,96,DJI_0632.JPG,5472,3078
Slab_C,734,1444,103,94,DJI_0632.JPG,5472,3078
Slab_C,812,1445,103,99,DJI_0632.JPG,5472,3078
Slab_C,892,1445,107,98,DJI_0632.JPG,5472,3078
Slab_C,972,1449,105,94,DJI_0632.JPG,5472,3078
Slab_C,1050,1447,108,94,DJI_0632.JPG,5472,3078
Slab_C,1133,1449,101,98,DJI_0632.JPG,5472,3078
Slab_C,1215,1452,101,98,DJI_0632.JPG,5472,3078
Slab_C,1297,1454,101,96,DJI_0632.JPG,5472,3078
Slab_C,1375,1458,107,94,DJI_0632.JPG,5472,3078
Slab_C,1457,1456,107,94,DJI_0632.JPG,5472,3078
Slab_C,1544,1461,99,96,DJI_0632.JPG,5472,3078
Slab_C,1619,1461,114,98,DJI_0632.JPG,5472,3078
Slab_C,1698,1461,107,98,DJI_0632.JPG,5472,3078
Slab_C,1786,1465,101,94,DJI_0632.JPG,5472,3078
Slab_C,1871,1468,99,91,DJI_0632.JPG,5472,3078
Slab_C,1958,1467,99,92,DJI_0632.JPG,5472,3078
Slab_C,2047,1467,92,98,DJI_0632.JPG,5472,3078
Slab_C,2127,1470,96,94,DJI_0632.JPG,5472,3078
Slab_C,259,2598,46,98,DJI_0632.JPG,5472,3078
Slab_C,295,2602,96,89,DJI_0632.JPG,5472,3078
Slab_C,368,2604,107,92,DJI_0632.JPG,5472,3078
Slab_C,457,2604,99,96,DJI_0632.JPG,5472,3078
Slab_C,538,2605,105,99,DJI_0632.JPG,5472,3078
Slab_C,618,2607,103,92,DJI_0632.JPG,5472,3078
Slab_C,704,2613,103,96,DJI_0632.JPG,5472,3078
Slab_C,783,2614,99,99,DJI_0632.JPG,5472,3078
Slab_C,867,2611,101,101,DJI_0632.JPG,5472,3078
Slab_C,943,2616,105,96,DJI_0632.JPG,5472,3078
Slab_C,1032,2623,96,89,DJI_0632.JPG,5472,3078
Slab_C,1114,2621,92,92,DJI_0632.JPG,5472,3078
Slab_C,1199,2629,89,92,DJI_0632.JPG,5472,3078
Slab_C,1277,2627,92,96,DJI_0632.JPG,5472,3078
Slab_C,1354,2632,101,91,DJI_0632.JPG,5472,3078
Slab_C,1439,2632,98,98,DJI_0632.JPG,5472,3078
Slab_C,1524,2634,96,99,DJI_0632.JPG,5472,3078
Slab_C,1604,2641,101,91,DJI_0632.JPG,5472,3078
Slab_C,1688,2639,98,96,DJI_0632.JPG,5472,3078
Slab_C,1768,2645,101,96,DJI_0632.JPG,5472,3078
Slab_C,1853,2643,94,96,DJI_0632.JPG,5472,3078
Slab_C,1935,2652,99,94,DJI_0632.JPG,5472,3078
Slab_C,2015,2653,99,89,DJI_0632.JPG,5472,3078
Slab_C,2102,2653,96,98,DJI_0632.JPG,5472,3078
Slab_C,2203,1468,105,105,DJI_0632.JPG,5472,3078
Slab_C,2288,1468,101,98,DJI_0632.JPG,5472,3078
Slab_C,2370,1470,108,99,DJI_0632.JPG,5472,3078
Slab_C,2455,1472,101,101,DJI_0632.JPG,5472,3078
Slab_C,2542,1474,103,101,DJI_0632.JPG,5472,3078
Slab_C,2626,1477,105,94,DJI_0632.JPG,5472,3078
Slab_C,2711,1474,107,99,DJI_0632.JPG,5472,3078
Slab_C,2791,1477,107,99,DJI_0632.JPG,5472,3078
Slab_C,2882,1479,101,101,DJI_0632.JPG,5472,3078
Slab_C,2965,1483,101,98,DJI_0632.JPG,5472,3078
Slab_C,3047,1483,101,98,DJI_0632.JPG,5472,3078
Slab_C,3134,1488,103,94,DJI_0632.JPG,5472,3078
Slab_C,3225,1488,98,94,DJI_0632.JPG,5472,3078
Slab_C,3305,1490,99,99,DJI_0632.JPG,5472,3078
Slab_C,3388,1490,101,92,DJI_0632.JPG,5472,3078
Slab_C,3477,1488,94,105,DJI_0632.JPG,5472,3078
Slab_C,3562,1493,96,96,DJI_0632.JPG,5472,3078
Slab_C,3639,1495,107,98,DJI_0632.JPG,5472,3078
Slab_C,3727,1495,107,98,DJI_0632.JPG,5472,3078
Slab_C,3811,1502,99,91,DJI_0632.JPG,5472,3078
Slab_C,3893,1502,105,92,DJI_0632.JPG,5472,3078
Slab_C,3976,1500,101,94,DJI_0632.JPG,5472,3078
Slab_C,4058,1502,110,98,DJI_0632.JPG,5472,3078
Slab_C,4147,1507,105,91,DJI_0632.JPG,5472,3078
Slab_C,4228,1502,101,98,DJI_0632.JPG,5472,3078
Slab_C,4310,1507,92,92,DJI_0632.JPG,5472,3078
Slab_C,2182,2655,108,99,DJI_0632.JPG,5472,3078
Slab_C,2267,2650,105,112,DJI_0632.JPG,5472,3078
Slab_C,2347,2659,105,101,DJI_0632.JPG,5472,3078
Slab_C,2432,2664,103,99,DJI_0632.JPG,5472,3078
Slab_C,2519,2664,107,94,DJI_0632.JPG,5472,3078
Slab_C,2603,2664,105,108,DJI_0632.JPG,5472,3078
Slab_C,2690,2668,101,96,DJI_0632.JPG,5472,3078
Slab_C,2775,2671,98,99,DJI_0632.JPG,5472,3078
Slab_C,2857,2673,103,96,DJI_0632.JPG,5472,3078
Slab_C,2940,2671,101,98,DJI_0632.JPG,5472,3078
Slab_C,3026,2669,101,101,DJI_0632.JPG,5472,3078
Slab_C,3107,2675,107,99,DJI_0632.JPG,5472,3078
Slab_C,3193,2680,105,89,DJI_0632.JPG,5472,3078
Slab_C,3276,2676,112,99,DJI_0632.JPG,5472,3078
Slab_C,3368,2680,99,101,DJI_0632.JPG,5472,3078
Slab_C,3450,2680,99,98,DJI_0632.JPG,5472,3078
Slab_C,3532,2682,108,96,DJI_0632.JPG,5472,3078
Slab_C,3614,2685,112,92,DJI_0632.JPG,5472,3078
Slab_C,3704,2685,99,92,DJI_0632.JPG,5472,3078
Slab_C,3791,2687,96,98,DJI_0632.JPG,5472,3078
Slab_C,3866,2685,105,101,DJI_0632.JPG,5472,3078
Slab_C,3951,2691,110,96,DJI_0632.JPG,5472,3078
Slab_C,4038,2689,101,96,DJI_0632.JPG,5472,3078
Slab_C,4118,2692,107,94,DJI_0632.JPG,5472,3078
Slab_C,4203,2691,99,101,DJI_0632.JPG,5472,3078
Slab_C,4282,2689,110,103,DJI_0632.JPG,5472,3078
Slab_C,4392,1509,108,92,DJI_0632.JPG,5472,3078
Slab_C,4474,1507,108,98,DJI_0632.JPG,5472,3078
Slab_C,4561,1509,99,96,DJI_0632.JPG,5472,3078
Slab_C,4641,1515,101,99,DJI_0632.JPG,5472,3078
Slab_C,4729,1516,99,94,DJI_0632.JPG,5472,3078
Slab_C,4369,2694,107,99,DJI_0632.JPG,5472,3078
Slab_C,4452,2694,108,96,DJI_0632.JPG,5472,3078
Slab_C,4536,2696,110,98,DJI_0632.JPG,5472,3078
Slab_C,4619,2698,110,98,DJI_0632.JPG,5472,3078
Slab_C,4712,2700,105,105,DJI_0632.JPG,5472,3078
Slab_T,284,1499,275,489,DJI_0632.JPG,5472,3078
Slab_T,271,1925,271,475,DJI_0632.JPG,5472,3078
Slab_T,258,2361,253,235,DJI_0632.JPG,5472,3078
Slab_T,413,1508,506,249,DJI_0632.JPG,5472,3078
Slab_T,1119,1526,529,266,DJI_0632.JPG,5472,3078
Slab_T,1883,1539,515,266,DJI_0632.JPG,5472,3078
Slab_T,2638,1566,546,249,DJI_0632.JPG,5472,3078
Slab_T,3411,1579,537,249,DJI_0632.JPG,5472,3078
Slab_T,4180,1583,515,258,DJI_0632.JPG,5472,3078
Slab_T,4544,1575,275,489,DJI_0632.JPG,5472,3078
Slab_T,4544,2014,289,484,DJI_0632.JPG,5472,3078
Slab_T,4544,2450,284,262,DJI_0632.JPG,5472,3078
Slab_T,3784,2458,520,244,DJI_0632.JPG,5472,3078
Slab_T,3020,2445,529,249,DJI_0632.JPG,5472,3078
Slab_T,2256,2427,515,244,DJI_0632.JPG,5472,3078
Slab_T,1497,2396,511,266,DJI_0632.JPG,5472,3078
Slab_T,760,2370,511,280,DJI_0632.JPG,5472,3078
Slab_H,404,1708,520,502,DJI_0632.JPG,5472,3078
Slab_H,395,2143,524,484,DJI_0632.JPG,5472,3078
Slab_H,764,1503,524,502,DJI_0632.JPG,5472,3078
Slab_H,764,1934,515,502,DJI_0632.JPG,5472,3078
Slab_H,1110,1726,542,493,DJI_0632.JPG,5472,3078
Slab_H,1119,2161,537,497,DJI_0632.JPG,5472,3078
Slab_H,1501,1543,537,466,DJI_0632.JPG,5472,3078
Slab_H,1510,1970,520,484,DJI_0632.JPG,5472,3078
Slab_H,1874,1743,542,502,DJI_0632.JPG,5472,3078
Slab_H,1865,2187,542,489,DJI_0632.JPG,5472,3078
Slab_H,2256,1543,537,497,DJI_0632.JPG,5472,3078
Slab_H,2270,1988,520,471,DJI_0632.JPG,5472,3078
Slab_H,2629,1761,555,493,DJI_0632.JPG,5472,3078
Slab_H,2643,2205,533,466,DJI_0632.JPG,5472,3078
Slab_H,3029,1557,533,489,DJI_0632.JPG,5472,3078
Slab_H,3016,1992,546,484,DJI_0632.JPG,5472,3078
Slab_H,3393,1779,551,502,DJI_0632.JPG,5472,3078
Slab_H,3407,2214,533,489,DJI_0632.JPG,5472,3078
Slab_H,3793,1575,537,502,DJI_0632.JPG,5472,3078
Slab_H,3793,2005,524,484,DJI_0632.JPG,5472,3078
Slab_H,4166,1792,529,484,DJI_0632.JPG,5472,3078
Slab_H,4162,2214,542,502,DJI_0632.JPG,5472,3078
Slab_C,658,1370,65,99,DJI_0633.JPG,5472,3078
Slab_C,703,1376,97,95,DJI_0633.JPG,5472,3078
Slab_C,775,1376,99,95,DJI_0633.JPG,5472,3078
Slab_C,850,1374,105,101,DJI_0633.JPG,5472,3078
Slab_C,933,1378,99,93,DJI_0633.JPG,5472,3078
Slab_C,1011,1378,101,95,DJI_0633.JPG,5472,3078
Slab_C,1088,1382,107,93,DJI_0633.JPG,5472,3078
Slab_C,1169,1380,103,99,DJI_0633.JPG,5472,3078
Slab_C,1250,1384,97,95,DJI_0633.JPG,5472,3078
Slab_C,1322,1382,105,95,DJI_0633.JPG,5472,3078
Slab_C,1407,1386,99,91,DJI_0633.JPG,5472,3078
Slab_C,1486,1386,101,95,DJI_0633.JPG,5472,3078
Slab_C,1567,1388,105,97,DJI_0633.JPG,5472,3078
Slab_C,1643,1390,105,99,DJI_0633.JPG,5472,3078
Slab_C,1728,1390,99,95,DJI_0633.JPG,5472,3078
Slab_C,1805,1394,105,95,DJI_0633.JPG,5472,3078
Slab_C,1892,1394,99,99,DJI_0633.JPG,5472,3078
Slab_C,1970,1398,99,95,DJI_0633.JPG,5472,3078
Slab_C,2051,1400,103,95,DJI_0633.JPG,5472,3078
Slab_C,2130,1400,105,91,DJI_0633.JPG,5472,3078
Slab_C,2215,1402,105,99,DJI_0633.JPG,5472,3078
Slab_C,2293,1400,105,97,DJI_0633.JPG,5472,3078
